Date,Open,High,Low,Close,Adj Close,Volume
2009-04-20,848.000000,908.640015,848.000000,907.039978,900.923828,4000
2009-04-21,941.119995,941.119995,856.479980,858.880005,853.088623,6500
2009-04-22,874.719971,894.559998,790.400024,836.799988,831.157471,4200
2009-04-23,835.359985,858.239990,819.200012,821.919983,816.377808,2100
2009-04-24,800.799988,812.960022,771.679993,778.880005,773.628052,3200
2009-04-27,808.320007,812.960022,776.799988,802.719971,797.307312,4200
2009-04-28,828.799988,837.280029,800.960022,816.799988,811.292297,2500
2009-04-29,808.159973,808.159973,748.799988,772.320007,767.112244,3000
2009-04-30,732.000000,766.719971,723.840027,758.400024,753.286194,5300
2009-05-01,765.760010,767.679993,729.760010,747.840027,742.797363,2400
2009-05-04,727.840027,736.000000,695.679993,695.679993,690.989075,3400
2009-05-05,711.840027,711.840027,684.479980,695.679993,690.989075,17100
2009-05-06,671.200012,702.880005,671.200012,678.080017,673.507751,5200
2009-05-07,672.000000,711.679993,657.280029,702.080017,697.345947,6000
2009-05-08,634.559998,693.599976,633.919983,659.679993,655.231873,2100
2009-05-11,683.039978,697.280029,675.679993,691.679993,687.015991,9000
2009-05-12,682.080017,730.880005,681.760010,706.880005,702.113586,2700
2009-05-13,734.719971,775.359985,733.119995,766.400024,761.232239,16900
2009-05-14,768.799988,772.640015,736.799988,757.599976,752.491516,10500
2009-05-15,773.280029,773.280029,728.799988,755.679993,750.584412,9800
2009-05-18,743.520020,744.320007,702.880005,705.919983,701.159973,2400
2009-05-19,698.880005,712.640015,686.719971,701.599976,696.869202,3000
2009-05-20,685.280029,703.840027,662.400024,702.559998,697.822632,9500
2009-05-21,728.320007,760.159973,723.679993,746.080017,741.049255,13300
2009-05-22,738.719971,755.359985,729.760010,748.320007,743.274109,3100
2009-05-26,763.520020,765.119995,692.320007,699.520020,694.803223,6100
2009-05-27,704.000000,730.880005,695.520020,727.200012,722.296509,4100
2009-05-28,728.000000,752.640015,696.159973,718.239990,713.396973,16400
2009-05-29,717.760010,719.039978,690.080017,690.080017,685.426880,1700
2009-06-01,677.760010,677.760010,623.679993,628.640015,624.401123,6300
2009-06-02,633.280029,633.280029,616.000000,622.719971,618.520996,2700
2009-06-03,634.400024,658.559998,632.799988,645.760010,641.405701,2500
2009-06-04,637.919983,647.679993,622.400024,624.799988,620.586975,1700
2009-06-05,601.440002,623.679993,597.760010,614.080017,609.939331,7000
2009-06-08,624.960022,639.039978,610.239990,619.039978,614.865784,1800
2009-06-09,618.080017,627.359985,611.200012,617.280029,613.117676,1100
2009-06-10,604.640015,640.799988,603.039978,623.039978,618.838867,2000
2009-06-11,621.440002,621.440002,604.960022,621.280029,617.090759,1400
2009-06-12,629.440002,637.599976,619.039978,619.039978,614.865784,2300
2009-06-15,638.400024,665.599976,636.479980,656.159973,651.735413,3900
2009-06-16,646.400024,679.679993,644.799988,678.400024,673.825623,3900
2009-06-17,682.719971,699.679993,674.880005,688.479980,683.837524,4400
2009-06-18,689.440002,706.400024,680.000000,687.200012,682.566223,3100
2009-06-19,670.880005,692.799988,670.880005,687.520020,682.884094,4500
2009-06-22,697.919983,735.359985,697.919983,734.239990,729.289063,13500
2009-06-23,735.840027,756.000000,729.280029,740.000000,735.010132,12500
2009-06-24,724.799988,736.640015,699.039978,728.640015,723.726807,6200
2009-06-25,738.080017,738.080017,688.799988,689.599976,684.950073,7700
2009-06-26,691.039978,699.359985,683.520020,692.799988,688.128418,6400
2009-06-29,690.719971,698.080017,675.359985,681.599976,677.003967,3700
2009-06-30,680.000000,704.799988,675.679993,695.039978,690.353394,3800
2009-07-01,689.599976,689.599976,667.200012,684.000000,679.387817,5100
2009-07-02,705.440002,725.440002,704.960022,723.200012,718.323486,3300
2009-07-06,743.840027,753.119995,729.760010,729.760010,724.839294,8900
2009-07-07,737.760010,778.559998,731.840027,776.640015,771.403137,10700
2009-07-08,776.000000,804.320007,768.000000,782.239990,776.965332,9700
2009-07-09,764.320007,783.520020,764.320007,775.039978,769.813965,5900
2009-07-10,784.320007,789.119995,765.599976,769.280029,764.092834,6900
2009-07-13,770.880005,788.000000,731.200012,734.400024,729.447937,8300
2009-07-14,725.280029,735.039978,714.080017,715.200012,710.377380,7900
